,Date,BTC,BCH,LTC,ETH,EUR,CHF,GBP,RUB,YEN,SEK,Gold,Silver,Palladium,Platinum,OIL,MSCI,FTSE 100,NASDAQ,DAX,SMI
548,03.07.2019,11380.03,415.59,118.15,294.03,1.1277,0.9865,1.2571,63.31399999999999,107.82,9.3113,1418.54,15.3,1571.5,836.5,64.12,2198.42,7559.19,7819.063,12548.3,10030.79
549,02.07.2019,10698.7,400.0,117.69,287.85,1.1283,0.9861,1.2591,63.2915,107.88,9.3278,1418.1949,15.305,1558.0,827.5,62.86,2191.01,7497.5,7763.031,12546.93,9982.52
550,01.07.2019,10509.5,406.59,119.92,288.75,1.1285,0.9874,1.2638,62.9955,108.43,9.3598,1384.0649,15.135,1547.0,830.0,65.66,2177.61,7425.63,7816.561,12616.34,9990.94
551,30.06.2019,11383.54,417.03,130.16,303.12,,,,,,,,,,,,,,,,
552,29.06.2019,12167.0,437.75,133.05,312.5,,,,,,,,,,,,,,,,
553,28.06.2019,12218.25,429.22,119.4,306.49,1.1368,0.976,1.2693,63.2525,107.88,9.2815,1409.1,15.3075,1538.0,833.0,68.96,2166.34,7402.33,7674.518,12302.77,9840.2
554,27.06.2019,10668.76,395.81,112.02,287.36,1.1368,0.9763,1.2675,63.0525,107.78,9.2757,1409.28,15.255,1550.5,811.5,68.22,2158.66,7416.39,7656.68,12308.26,9846.87
555,26.06.2019,12706.0,475.63,130.66,337.44,1.1368,0.978,1.2688,62.9818,107.77,9.2607,1408.35,15.24,1522.0,814.0,68.29,2161.51,7422.43,7642.9169999999995,12210.52,9861.78
556,25.06.2019,11359.41,468.56,132.29,308.98,1.1365,0.9752,1.2697,62.8688,107.17,9.2768,1422.85,15.365,1528.0,806.0,67.68,2178.6,7416.69,7720.9130000000005,12226.88,9871.78
557,24.06.2019,10850.13,468.79,132.64,307.11,1.1396,0.9718,1.2739,62.5414,107.28,9.2778,1419.15,15.43,1535.0,810.0,66.6,2181.23,7407.5,7737.005,12308.11,9951.44
558,23.06.2019,11129.0,435.65,137.72,293.96,,,,,,,,,,,,,,,,
559,22.06.2019,10611.68,435.65,137.72,293.96,,,,,,,,,,,,,,,,
560,21.06.2019,9940.0,435.65,137.72,293.96,1.1366,0.9762,1.274,63.0,107.3,9.3509,1398.65,15.3511,1500.0,805.5,67.43,2184.05,7424.44,7719.424,12351.98,9970.5
561,20.06.2019,9557.07,415.72,136.12,272.44,1.1291,0.9818,1.2699,62.8371,107.29,9.4147,1387.78,15.42,1478.0,802.5,66.88,2164.09,7403.54,7770.172,12409.58,10015.69
562,19.06.2019,9162.5,414.01,139.28,268.0,1.1224,0.9940000000000001,1.2639,63.7166,108.09,9.4877,1359.87,15.155,1500.5,810.5,64.29,2153.22,7443.04,7652.52,12321.43,9969.29
563,18.06.2019,9141.63,409.55,134.5,263.43,1.1191,1.0001,1.2556,63.9928,108.44,9.5335,1346.08,15.005,1480.0,799.5,64.79,2130.83,7357.31,7606.611999999999,12069.37,9839.44
564,17.06.2019,9267.97,431.13,133.78,272.95,1.1217,0.9989,1.2532,64.283,108.55,9.4802,1339.285,14.835,1450.0,792.0,64.0,2129.53,7345.78,7500.276,12112.47,9867.1
565,16.06.2019,9035.7,407.5,129.4,257.62,,,,,,,,,,,,,,,,
566,15.06.2019,8799.26,407.5,129.4,257.62,,,,,,,,,,,,,,,,
567,14.06.2019,8454.5,407.5,129.4,257.62,1.1207,0.9989,1.2590000000000001,64.3675,108.55,9.4855,1341.33,14.87,1465.0,799.0,64.57,2137.6,7368.57,7476.47,12124.36,9825.22
568,13.06.2019,8259.25,418.6,131.57,258.79,1.1275,0.9936,1.2672,64.5495,108.37,9.4814,1341.95,14.9,1444.5,807.5,64.72,2131.97,7367.62,7500.846,12095.21,9845.69
569,12.06.2019,8120.16,391.62,133.99,255.71,1.1287,0.9954,1.2686,64.8915,108.49,9.4735,1333.16,14.735,1406.0,808.5,63.1,2139.6,7398.45,7493.548000000001,12093.98,9785.47
570,11.06.2019,7915.2,392.29,137.69,244.2,1.1329,0.9922,1.2722,64.52,108.5,9.4496,1326.6625,14.7,1394.0,813.0,65.0,2135.93,7375.54,7584.751,12133.6,9764.12
571,10.06.2019,7937.3,389.43,125.49,244.25,1.1312,0.9896,1.2683,64.7388,108.43,9.4169,1327.73,14.66,1382.0,802.0,65.75,2126.41,7331.94,7472.595,,
572,09.06.2019,7712.12,395.73,114.55,247.68,,,,,,,,,,,,,,,,
573,08.06.2019,7874.8,395.73,114.55,247.68,,,,,,,,,,,,,,,,
574,07.06.2019,7887.7,395.73,114.55,247.68,1.1331,0.9876,1.2734,64.7712,108.18,9.3967,1340.3,14.99,1357.5,806.48,65.54,2103.86,7259.85,7315.331,12003.92,9716.98
575,06.06.2019,7682.25,382.35,104.87,241.13,1.1274,0.9911,1.2699,65.077,108.4,9.4171,1334.8,14.85,1351.645,803.29,64.21,2093.28,7220.22,7229.86,11987.92,9666.96
576,05.06.2019,7730.98,393.18,102.17,244.1,1.1219,0.9946,1.2684,65.3035,108.45,9.4444,1329.78,14.7984,1328.5,799.0,63.58,2080.35,7216.74,7230.814,11981.18,9582.33
577,04.06.2019,7650.0,375.81,100.83,239.19,1.1251,0.9919,1.2696,65.1405,108.14,9.4352,1324.88,14.815,1346.5,815.5,65.0,2047.9,7184.8,7056.182,11716.55,9558.76
578,03.06.2019,8525.9,427.25,111.47,261.03,1.124,0.9924,1.2663,65.322,108.06,9.4429,1324.77,14.775,1323.5,820.5,64.45,2046.47,7161.71,7110.344,11661.12,9466.04
579,02.06.2019,8498.91,434.04,110.94,261.74,,,,,,,,,,,,,,,,
580,01.06.2019,8685.9,434.04,110.94,261.74,,,,,,,,,,,,,,,,
581,31.05.2019,8498.91,434.04,110.94,261.74,1.1167,1.0008,1.2631,65.408,108.26,9.4931,1305.25,14.57,1325.0,791.5,68.02,2066.41,7218.16,7148.709,11742.21,9510.96
582,30.05.2019,8463.0,439.51,110.89,263.17,1.113,1.0076,1.2606,65.173,109.6,9.5349,1288.5,14.515,1367.5,791.5,70.79,2063.39,7185.3,7234.826,11885.07,
583,29.05.2019,8674.0,453.78,116.2,270.58,1.1129,1.0075,1.2625,64.914,109.58,9.5494,1279.2,14.415,1349.5,791.5,71.83,2083.02,7268.95,7222.5509999999995,11906.02,9602.22
584,28.05.2019,8680.83,437.1,115.1,272.28,1.1159999999999999,1.0075,1.2652,64.6678,109.36,9.5958,1279.06,14.3459,1336.5,795.5,71.23,2096.57,7277.73,7321.266,12100.39,9714.91
585,27.05.2019,8753.38,432.94,114.42,266.99,1.1196,1.0037,1.2677,64.3543,109.5,9.5792,1284.8,14.59,1336.505,806.0,,2095.8,,,12077.88,9723.13
586,26.05.2019,8016.1,417.04,103.0,253.73,,,,,,,,,,,,,,,,
587,25.05.2019,8047.73,417.04,103.0,253.73,,,,,,,,,,,,,,,,
588,24.05.2019,8113.66,417.04,103.0,253.73,1.1202,1.0016,1.2712,64.419,109.29,9.5392,1284.645,14.56,1335.0,802.0,68.97,2087.25,7231.04,7353.974,12027.31,9620.9
589,23.05.2019,7875.32,401.95,88.28,244.83,1.1179999999999999,1.0031,1.2654,64.8425,109.59,9.6148,1283.05,14.585,1310.5,793.5,69.36,2111.13,7334.19,7331.674,12064.29,9609.52
590,22.05.2019,7822.3,404.21,89.17,247.65,1.1152,1.0095,1.2661,64.285,110.34,9.6239,1273.365,14.445,1314.5,799.0,72.93,2117.07,7328.92,7413.840999999999,12141.46,9610.05
591,21.05.2019,8064.4,426.67,92.67,262.28,1.1158,1.0109,1.2705,64.41,110.49,9.6458,1274.725,14.445,1319.5,813.5,73.93,2103.8,7310.88,7442.306,12111.8,9621.02
592,20.05.2019,8000.75,415.59,92.31,254.29,1.117,1.0083,1.2726,64.5,110.05,9.6627,1277.495,14.465,1329.0,811.5,74.2,2116.88,7348.62,7391.727,12226.85,9641.16
593,19.05.2019,7978.04,357.0,86.59,232.88,,,,,,,,,,,,,,,,
594,18.05.2019,7295.4,357.0,86.59,232.88,,,,,,,,,,,,,,,,
595,17.05.2019,7098.66,357.0,86.59,232.88,1.1156,1.0105,1.2718,64.7505,110.07,9.6415,1277.15,14.39,1310.0,813.5,74.93,2126.98,7353.51,7513.153,12252.68,9631.11
596,16.05.2019,7667.0,385.09,93.02,254.26,1.1172,1.0098,1.2795,64.6205,109.84,9.637,1286.4,14.555,1330.5,829.5,75.69,2110.26,7296.95,7509.905,12077.36,9492.21
597,15.05.2019,8172.0,393.5,100.59,239.51,1.12,1.0087,1.2848,64.6555,109.58,9.5991,1296.415,14.795,1344.505,845.66,74.08,2098.67,7241.6,7354.823,12018.45,9428.81
598,14.05.2019,7719.9,372.02,87.87,204.16,1.1203,1.0085,1.2904,64.8948,109.59,9.6022,1296.775,14.785,1336.0,855.54,73.52,2084.61,7163.68,7366.64,11908.77,9413.69
599,13.05.2019,7801.1,386.93,89.56,198.99,1.1223,1.0063,1.2955,65.3746,109.3,9.6354,1299.655,14.765,1322.0,853.18,73.29,2124.77,7203.29,7385.55,12044.1,9475.53
600,12.05.2019,7071.89,286.29,77.73,173.98,,,,,,,,,,,,,,,,
601,11.05.2019,6944.6,286.29,77.73,173.98,,,,,,,,,,,,,,,,
602,10.05.2019,6289.25,286.29,77.73,173.98,1.1233,1.0116,1.2999,65.0877,109.94,9.6113,1285.6,14.75,1357.0,861.0,72.07,2118.59,7207.41,7556.0419999999995,12105.28,9515.38
603,09.05.2019,6079.75,281.94,72.81,167.93,1.122,1.015,1.3013,65.22,109.75,9.6498,1283.74,14.755,1293.5,844.0,70.66,2130.71,7271.0,7525.808000000001,12098.02,9592.38
604,08.05.2019,5898.64,295.1,73.49,176.22,1.1191,1.02,1.3006,64.976,110.1,9.6181,1280.53,14.835,1317.5,856.5,71.53,2134.48,7260.47,7623.321999999999,12110.87,9567.04
605,07.05.2019,5844.02,301.76,78.94,180.81,1.119,1.0194,1.3074,65.374,110.24,9.5922,1284.3,14.905,1327.5,868.0,70.87,2166.82,7380.64,7713.49,12298.71,9658.14
606,06.05.2019,5693.33,286.55,74.7,183.73,1.1197,1.0177,1.3095,65.22800000000001,110.76,9.5612,1280.075,14.9,1337.0,872.5,,2178.27,,7662.924,12171.9,9619.22
607,05.05.2019,5709.66,280.76,78.06,165.8,,,,,,,,,,,,,,,,
608,04.05.2019,5685.85,280.76,78.06,165.8,,,,,,,,,,,,,,,,
609,03.05.2019,5696.88,280.76,78.06,165.8,1.12,1.0164,1.3171,65.0825,111.09,9.539,1278.9399,14.925,1371.0,869.0,72.09,2160.71,7351.31,7784.286,12345.32,9737.89
610,02.05.2019,5403.73,264.4,71.86,158.84,1.1176,1.0191,1.3034,65.376,111.5,9.5769,1270.29,14.625,1354.5,848.0,70.7,2167.74,7385.26,7751.635,12349.1,9777.9
611,01.05.2019,5307.75,266.24,71.79,166.95,1.1194,1.0179,1.3049,64.83,111.37,9.5407,1276.355,14.675,1352.5,864.0,72.15,2179.34,7418.22,7828.14,,
612,30.04.2019,5236.75,268.0,72.15,156.35,1.1215,1.0190000000000001,1.3031,64.583,111.41,9.49,1283.35,14.935,1388.0,886.0,71.87,2176.39,7440.66,7769.299,12313.97,9744.26
613,29.04.2019,5130.12,251.31,66.05,161.69,1.1185,1.0195,1.2936,64.4615,111.63,9.5099,1279.55,14.905,1370.5,894.0,70.91,2173.25,7428.19,7825.635,12308.98,9719.05
614,28.04.2019,5215.5,255.21,74.49,151.01,,,,,,,,,,,,,,,,
615,27.04.2019,5229.6,255.21,74.49,151.01,,,,,,,,,,,,,,,,
616,26.04.2019,5146.6,255.21,74.49,151.01,1.1148,1.0195,1.2917,64.795,111.58,9.5122,1285.85,15.06,1464.5,894.5,70.72,2164.21,7434.13,7791.151,12284.46,9710.2
617,25.04.2019,5495.47,282.2,74.7,166.06,1.113,1.0202,1.2897,64.6495,111.62,9.5384,1276.95,14.935,1414.5,882.5,74.63,2166.23,7471.75,7850.713000000001,12304.53,9695.16
618,24.04.2019,5435.2,276.61,72.49,164.27,1.1152,1.0203,1.29,64.3925,112.17,9.4335,1274.96,14.92,1417.0,878.5,73.05,2175.48,7523.07,7813.016,12232.99,9672.36
619,23.04.2019,5610.0,297.95,76.95,172.42,1.1225,1.02,1.2937,63.693999999999996,111.86,9.3498,1272.15,14.815,1390.5,884.5,73.09,2162.09,7459.88,7724.169,12224.32,9563.81
620,22.04.2019,5371.0,293.29,77.04,171.75,1.1255,1.0153,1.2982,63.7665,111.93,9.305,1274.675,14.98,1386.0,895.5,,2159.7,,7658.37,,
621,21.04.2019,5244.69,305.77,81.9,173.3,,,,,,,,,,,,,,,,
622,20.04.2019,5314.51,305.77,81.9,173.3,,,,,,,,,,,,,,,,
623,19.04.2019,5268.82,305.77,81.9,173.3,1.1246,1.0144,1.2988,64.025,111.91,9.3007,,14.93,,,,2160.06,,,,
624,18.04.2019,5308.57,308.54,83.12,175.64,1.1229,1.0154,1.2996,63.8645,111.96,9.309,1275.01,14.99,1422.0,900.5,70.45,2160.55,7471.32,7688.933000000001,12138.14,9616.98
625,17.04.2019,5214.91,309.56,79.45,167.81,1.1294,1.0103,1.3043,63.802,112.05,9.2466,1273.74,14.995,1401.5,883.0,71.18,2162.5,7469.92,7705.316999999999,12100.44,9601.23
626,16.04.2019,5184.91,320.02,80.68,165.46,1.128,1.0078,1.3048,64.0805,111.99,9.2571,1276.17,14.97,1349.5,876.5,71.38,2160.31,7436.87,7651.185,12026.74,9533.75
627,15.04.2019,5026.8,312.22,77.33,160.3,1.1307,1.0038,1.3097,64.2915,112.03,9.2668,1287.635,14.995,1361.5,885.0,71.54,2160.26,7437.06,7630.603,12011.11,9462.05
628,14.04.2019,5108.64,274.64,78.4,163.65,,,,,,,,,,,,,,,,
629,13.04.2019,5081.71,274.64,78.4,163.65,,,,,,,,,,,,,,,,
630,12.04.2019,5042.92,274.64,78.4,163.65,1.13,1.0022,1.3081,64.29,112.02,9.2691,1290.0,14.95,1371.5,886.0,72.21,2146.78,7417.95,7624.148,11912.58,9535.38
631,11.04.2019,5052.69,269.08,78.74,164.62,1.125,1.003,1.3054,64.574,111.65,9.288,1292.345,14.955,1365.5,887.5,71.94,2148.37,7421.91,7621.4,11914.51,9543.26
632,10.04.2019,5300.29,302.81,88.25,175.86,1.1273,1.0024,1.3089,64.204,111.0,9.2614,1307.795,15.205,1387.5,901.0,72.27,2141.34,7425.57,7581.39,11864.46,9558.19
633,09.04.2019,5221.0,298.06,88.19,178.99,1.1261,0.9997,1.306,64.917,111.12,9.2576,1303.885,15.215,1389.0,887.0,71.66,2152.42,7451.89,7571.884,11927.01,9530.01
634,08.04.2019,5255.67,308.76,88.34,181.19,1.1259,0.9987,1.3062,64.86,111.47,9.2598,1297.165,15.245,1383.5,905.0,71.76,2150.37,7446.87,7565.057,11979.73,9532.23
635,07.04.2019,5119.77,292.28,87.95,163.7,,,,,,,,,,,,,,,,
636,06.04.2019,5081.9,292.28,87.95,163.7,,,,,,,,,,,,,,,,
637,05.04.2019,4997.37,292.28,87.95,163.7,1.1214,0.9998,1.3036,65.285,111.73,9.3015,1291.3,15.08,1370.0,895.0,70.52,2142.51,7401.94,7564.268,11993.22,9557.07
638,04.04.2019,4894.7,287.24,82.47,157.6,1.122,0.9996,1.3077,65.41,111.65,9.2834,1292.125,15.145,1366.0,897.61,70.32,2143.32,7418.28,7542.156,11924.61,9545.07
639,03.04.2019,5280.5,342.14,96.32,178.34,1.1234,0.9982,1.3159,65.226,111.47,9.2668,1289.655,15.135,1405.0,874.78,69.8,2133.09,7391.12,7538.17,11855.4,9556.66
640,02.04.2019,4801.3,220.9,73.71,159.53,1.1202,0.9979,1.3127,65.306,111.31,9.3269,1292.75,15.115,1429.0,846.0,70.27,2130.56,7317.38,7473.508000000001,11703.24,9528.1
641,01.04.2019,4127.67,166.49,60.12,140.42,1.1212,0.9987,1.3099,65.2115,111.34,9.281,1287.415,15.105,1420.0,847.5,69.67,2107.35,7279.19,7450.812,11617.18,9513.12
642,31.03.2019,4165.6,168.91,62.19,140.36,,,,,,,,,,,,,,,,
643,30.03.2019,4076.43,168.91,62.19,140.36,,,,,,,,,,,,,,,,
644,29.03.2019,4071.96,168.91,62.19,140.36,1.1217,0.9952,1.3031,65.67,110.84,9.2945,1291.9,15.135,1383.5,845.5,68.52,2094.6,7234.33,7377.768,11492.09,9443.36
645,28.03.2019,4010.36,166.85,60.16,139.77,1.122,0.9955,1.3043,64.945,110.62,9.29,1290.15,15.01,1348.0,837.0,66.67,2093.68,7194.19,7325.059,11422.16,9396.2
646,27.03.2019,4080.7,166.97,60.84,140.31,1.1247,0.9945,1.3189,64.8475,110.51,9.277999999999999,1309.46,15.285,1444.0,848.0,67.94,2102.47,7196.29,7364.473000000001,11439.02,9404.66
647,26.03.2019,3911.86,155.79,57.88,135.53,1.1264,0.9943,1.3207,64.4085,110.62,9.2432,1315.42,15.425,1540.5,855.0,68.1,2087.13,7177.58,7378.234,11374.18,9322.84
648,25.03.2019,3886.53,156.29,58.24,131.8,1.1311,0.9923,1.3202,63.971000000000004,109.95,9.2382,1321.8,15.535,1576.0,855.0,67.86,2094.2,7207.59,7299.933000000001,11323.2,9272.42
649,24.03.2019,4049.5,153.86,59.99,138.4,,,,,,,,,,,,,,,,
650,23.03.2019,3973.29,153.86,59.99,138.4,,,,,,,,,,,,,,,,
651,22.03.2019,3984.0,153.86,59.99,138.4,1.1313,0.9935,1.3209,64.596,109.91,9.2703,1313.13,15.4148,1564.0,844.0,66.73,2129.01,7355.31,7458.44,11578.39,9462.0
652,21.03.2019,3976.24,152.47,58.15,135.02,1.1373,0.9919,1.3107,63.8643,110.8,9.1729,1309.205,15.465,1608.5,858.5,68.74,2115.82,7291.01,7356.941,11566.87,9416.7
653,20.03.2019,4107.6,156.92,59.74,137.59,1.1411,0.9925,1.3196,63.81399999999999,110.68,9.1379,1312.235,15.445,1603.5,859.0,68.79,2120.47,7324.0,7348.993,11704.44,9494.08
654,19.03.2019,3992.08,163.37,58.77,137.53,1.1349,0.9990000000000001,1.3267,64.374,111.37,9.2043,1306.3,15.35,1596.5,846.0,67.47,2114.2,7299.19,7357.581,11672.76,9516.25
655,18.03.2019,4075.9,158.92,59.08,140.73,1.1336,1.0013,1.3255,64.3745,111.42,9.2277,1303.45,15.44,1583.5,830.0,66.64,2109.12,7228.28,7311.634,11685.54,9475.58
656,17.03.2019,3959.73,141.6,59.79,139.56,,,,,,,,,,,,,,,,
657,16.03.2019,4081.2,141.6,59.79,139.56,,,,,,,,,,,,,,,,
658,15.03.2019,3895.21,141.6,59.79,139.56,1.1325,1.0017,1.3289,64.7935,111.45,9.23,1301.13,15.2777,1560.0,828.0,66.1,2096.08,7185.43,7274.135,11608.67,9494.72
659,14.03.2019,3949.3,134.62,55.41,131.2,1.1302,1.0037,1.3239,65.476,111.7,9.3019,1296.0325,15.18,1558.0,818.5,65.62,2097.39,7159.19,7257.312,11573.42,9404.94
660,13.03.2019,3851.92,130.5,56.36,131.06,1.1325,1.0038,1.3337,65.459,111.15,9.2893,1309.03,15.45,1556.01,837.5,65.33,2083.8,7151.15,7231.053000000001,11499.32,9321.09
661,12.03.2019,3961.9,127.02,56.01,132.8,1.1286,1.0077,1.3073,65.6175,111.35,9.3625,1301.76,15.44,1541.575,837.5,64.77,2077.13,7130.62,7176.234,11612.46,9366.19
662,11.03.2019,3942.3,127.09,55.54,131.88,1.1247,1.0104,1.3151,65.8763,111.19,9.3818,1294.0,15.32,1536.005,824.75,64.5,2050.99,7104.31,7050.045999999999,11497.98,9308.75
663,10.03.2019,3882.52,128.22,57.37,135.35,,,,,,,,,,,,,,,,
664,09.03.2019,3889.77,128.22,57.37,135.35,,,,,,,,,,,,,,,,
665,08.03.2019,3868.3,128.22,57.37,135.35,1.1238,1.0078,1.3015,66.32,111.15,9.4265,1298.01,15.31,1514.5,815.0,63.07,2059.61,7157.55,6940.901,11429.77,9287.12
666,07.03.2019,3871.0,133.83,56.67,141.23,1.1192,1.0111,1.3084,66.2624,111.58,9.4555,1285.495,15.0162,1527.46,813.25,64.26,2078.49,7196.0,7089.632,11546.42,9350.58
667,06.03.2019,3945.1,130.07,56.39,136.35,1.1305,1.0048,1.3169,65.904,111.75,9.2986,1286.36,15.0711,1538.26,826.75,63.95,2087.77,7183.43,7156.245,11593.21,9396.07
668,05.03.2019,3937.6,130.2,53.16,138.78,1.1306,1.004,1.3175,65.7463,111.89,9.3078,1287.1801,15.1222,1515.41,836.75,63.68,2090.98,7134.39,7156.656999999999,11570.97,9358.95
669,04.03.2019,3702.48,122.91,45.44,125.31,1.1337,0.9988,1.3186,65.7315,111.74,9.3375,1286.415,15.0742,1533.01,834.75,63.88,2095.91,7106.73,7193.878000000001,11646.21,9431.7
670,03.03.2019,3893.0,135.22,47.93,136.09,,,,,,,,,,,,,,,,
671,02.03.2019,3909.9,135.22,47.93,136.09,,,,,,,,,,,,,,,,
672,01.03.2019,3827.18,135.22,47.93,136.09,1.1374,0.9988,1.3202,65.913,111.9,9.2693,1293.3123,15.2028,1545.425,856.82,63.15,2084.72,7074.73,7152.076,11584.24,9431.83
673,28.02.2019,3798.44,133.25,47.03,134.97,1.137,0.9981,1.3261,65.955,111.37,9.2348,1312.66,15.603,1543.0,870.0,64.47,2091.31,7107.2,7093.2,11430.8,9402.14
674,27.02.2019,3748.91,128.5,43.93,130.9,1.1369,1.0014,1.3308,65.74,110.98,9.2708,1319.8,15.738,1528.5,864.5,65.49,2093.33,7151.12,7095.749,11493.81,9427.04
675,26.02.2019,3786.9,130.85,44.39,134.81,1.1385,0.9996,1.325,65.6575,110.57,9.2813,1328.56,15.933,1560.0,856.0,65.05,2092.11,7183.74,7098.968000000001,11446.29,9377.64
676,25.02.2019,3804.8,136.01,45.07,135.69,1.1358,1.0006,1.3095,65.505,111.06,9.3066,1327.0601,15.888,1541.0,849.0,64.56,2087.36,7178.6,7144.3369999999995,11517.76,9370.36
677,24.02.2019,3861.9,141.63,48.83,146.87,,,,,,,,,,,,,,,,
678,23.02.2019,4105.94,141.63,48.83,146.87,,,,,,,,,,,,,,,,
679,22.02.2019,3941.06,141.63,48.83,146.87,1.1341,1.0001,1.3052,65.3575,110.68,9.3435,1327.71,15.915999999999999,1497.5,840.5,67.45,2076.48,7167.39,7055.2,11422.62,9329.31
680,21.02.2019,3899.56,139.7,49.73,143.43,1.1334,1.0008,1.3049,65.59100000000001,110.69,9.3722,1323.11,15.815,1468.5,819.0,67.45,2083.34,7228.62,7047.078,11448.65,9324.93
681,20.02.2019,3910.95,141.34,50.25,144.85,1.1335,1.0008,1.3049,65.65,110.85,9.3203,1338.41,16.03,1488.5,822.5,67.36,2076.7,7179.17,7070.235,11338.74,9275.81
682,19.02.2019,3984.7,141.86,47.18,143.03,1.1340000000000001,1.001,1.3062,65.6825,110.61,9.3091,1341.08,15.98,1479.5,817.5,66.4,2072.57,7219.47,7033.374,11280.73,9247.49
683,18.02.2019,3851.98,144.01,47.0,145.58,1.1308,1.0041,1.2921,66.191,110.6,9.2524,1326.15,15.8,1457.0,802.0,66.85,2068.27,7236.68,,11287.74,9248.5
684,17.02.2019,3574.54,119.78,41.72,123.81,,,,,,,,,,,,,,,,
685,16.02.2019,3595.74,119.78,41.72,123.81,,,,,,,,,,,,,,,,
686,15.02.2019,3562.3,119.78,41.72,123.81,1.1293,1.005,1.2889,66.2523,110.48,9.2707,1321.01,15.775,1432.0,802.0,66.04,2048.84,7197.01,7066.384,11044.8,9139.55
687,14.02.2019,3571.5,120.2,41.36,120.33,1.1299,1.0047,1.2811,66.6527,110.47,9.2899,1312.48,15.623,1415.5,785.5,64.39,2051.03,7190.84,6986.507,11257.8,9210.43
688,13.02.2019,3572.13,119.91,41.22,123.31,1.1265,1.0090000000000001,1.2844,66.509,110.99,9.2679,1306.12,15.565,1395.0,783.5,63.66,2046.25,7133.14,7038.316,11174.85,9143.4
689,12.02.2019,3577.3,120.19,42.88,119.74,1.1324,1.0063,1.2890000000000001,65.808,110.48,9.2592,1310.51,15.704,1403.0,786.5,62.97,2021.54,7129.11,6960.554,11123.43,9104.92
690,11.02.2019,3682.3,120.59,42.19,119.54,1.1275,1.0037,1.2849,65.785,110.36,9.3063,1308.26,15.704,1385.5,781.5,61.57,2020.25,7071.18,6941.255999999999,10955.83,9050.92
691,10.02.2019,3606.31,125.89,42.4,117.26,,,,,,,,,,,,,,,,
692,09.02.2019,3716.8,125.89,42.4,117.26,,,,,,,,,,,,,,,,
693,08.02.2019,3595.69,125.89,42.4,117.26,1.1328,1.0,1.2947,65.4605,109.72,9.2733,1313.99,15.823,1402.0,798.0,61.46,2025.89,7093.58,6843.329000000001,10991.79,9023.43
694,07.02.2019,3357.84,113.0,32.72,105.67,1.1340000000000001,1.0021,1.2953,65.939,109.8,9.2612,1310.03,15.71,1385.0,795.5,61.1,2045.91,7173.09,6934.329000000001,11262.97,9115.64
695,06.02.2019,3366.55,114.13,32.34,103.18,1.136,1.0023,1.2932,65.8495,109.96,9.2032,1306.15,15.66,1372.5,803.0,62.31,2051.34,7177.37,7023.888000000001,11337.54,9129.78
696,05.02.2019,3422.4,116.38,33.82,106.02,1.1412,0.9997,1.2942,65.582,109.96,9.1136,1314.95,15.84,1381.5,816.0,61.76,2037.97,7034.13,6969.371,11178.75,9012.16
697,04.02.2019,3416.15,117.62,33.88,106.53,1.1435,0.9977,1.3035,65.5345,109.88,9.0995,1311.6899,15.862,1364.5,817.5,62.7,2028.93,7020.22,6876.563,11180.42,8973.54
698,03.02.2019,3417.09,114.98,33.12,106.32,,,,,,,,,,,,,,,,
699,02.02.2019,3431.4,114.98,33.12,106.32,,,,,,,,,,,,,,,,
700,01.02.2019,3441.8,114.98,33.12,106.32,1.1454,0.9955,1.3083,65.434,109.48,9.0637,1317.9301,15.911,1350.5,821.5,62.3,2027.35,6968.85,6872.725,11198.46,9011.87
701,31.01.2019,3416.81,113.56,31.93,105.74,1.1444,0.9940000000000001,1.31,65.339,108.87,9.0465,1320.56,16.065,1343.0,819.5,62.9,2014.45,6941.63,6840.927,11257.92,8983.37
702,30.01.2019,3431.63,115.96,31.37,107.14,1.1477,0.9941,1.3116,65.36,109.02,9.0432,1319.51,16.061,1361.0,815.0,62.33,1989.54,6833.93,6708.562,11210.68,8909.44
703,29.01.2019,3402.05,109.49,30.66,104.59,1.143,0.9943,1.3066,65.9936,109.38,9.0673,1311.86,15.841,1345.5,809.5,61.42,1988.81,6747.1,6695.71,11191.52,8863.56
704,28.01.2019,3416.04,108.93,30.32,103.5,1.1433,0.9914,1.3162,66.21300000000001,109.34,9.0515,1303.46,15.745,1331.0,809.5,60.15,2003.0,6809.22,6691.84,11233.16,8876.38
705,27.01.2019,3550.38,125.54,32.27,115.02,,,,,,,,,,,,,,,,
706,26.01.2019,3557.12,125.54,32.27,115.02,,,,,,,,,,,,,,,,
707,25.01.2019,3556.64,125.54,32.27,115.02,1.1412,0.9929,1.3201,65.95100000000001,109.53,9.0469,1303.14,15.744000000000002,1360.5,813.5,61.93,1982.0,6818.95,6755.668000000001,11234.05,8978.07
708,24.01.2019,3570.91,128.26,33.22,116.4,1.1305,0.9963,1.3064,65.696,109.63,9.0844,1280.56,15.314,1320.0,801.0,61.53,1980.67,6842.88,6680.344,11045.64,8962.09
709,23.01.2019,3544.82,130.57,31.54,116.25,1.138,0.9945,1.3067,66.072,109.59,9.0153,1282.01,15.350999999999999,1347.0,794.0,61.39,1978.89,6901.39,6689.076999999999,11043.64,8936.09
710,22.01.2019,3573.59,126.26,31.44,117.65,1.1358,0.997,1.2957,66.477,109.36,9.0252,1284.64,15.331,1345.0,788.0,61.24,2000.83,6970.59,6736.646,11076.98,8979.6
